""	"id_string"	"story_date"	"year"	"month"	"day"	"source"	"source_root"	"source_agent"	"source_others"	"target"	"target_root"	"target_agent"	"target_others"	"code"	"root_code"	"quad_class"	"goldstein"	"joined_issues"	"lat"	"lon"	"placeName"	"stateName"	"countryName"	"documentCountryName"	"ids"	"urls"	"sources"	"text"	"web_url"	"aid"
"199"	"3587635_v0.0.0"	"19980905"	"1998"	"09"	"05"	"---CVL"	""	"CVL"	""	"---EDU"	""	"EDU"	""	"060"	"06"	"2"	"6.0"	"TEACHERS,1;LABOR_STRIKE,1;SCHOOLS,1"	"40.16706"	"-74.49987"	"New Jersey"	"New Jersey"	"USA"	""	"5e29e62836b9743750f3c2eb_9"	"---"	"NYT"	"Across this central New Jersey suburb of 68,000 people , strike-provoked divisions among residents deepened today as months of hostility between the school board and the 800 striking teachers persisted ."	"---"	"23652688"
"200"	"3587636_v0.0.0"	"20020221"	"2002"	"02"	"21"	"---MIL"	""	"MIL"	""	"---REB"	""	"REB"	""	"171"	"17"	"4"	"-9.2"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c30f_11"	"---"	"NYT"	"Soldiers , tanks and armored personnel carriers have been in position outside the zone since last month , when the last major crisis in the peace talks nearly led Mr. Pastrana to take back the region from the rebels ."	"---"	"23855995"
"201"	"3587637_v0.0.0"	"20051026"	"2005"	"10"	"26"	"---CVL"	""	"CVL"	""	"---CVL"	""	"CVL"	""	"010"	"01"	"0"	"0.0"	""	"42.00392"	"-87.97035"	"Elk Grove Village"	"Illinois"	"USA"	""	"5e29e62836b9743750f3c346_67"	"---"	"NYT"	"Diana Olson of Elk Grove Village , Ill. , said she told her 21-year old son , Cpl. John T. Olson of the Marines , after his second tour ."	"---"	"24068728"
"202"	"3587638_v0.0.0"	"20041115"	"2004"	"11"	"15"	"IRQOCCGOV"	"IRQ"	""	"OCC;GOV"	"IRQOCCMIL"	"IRQ"	""	"OCC;MIL"	"150"	"15"	"4"	"-7.2"	"SECURITY_SERVICES,1"	"36.335"	"43.11889"	"Mosul"	"Muḩāfaz̧at Nīnawá"	"IRQ"	""	"5e29e62836b9743750f3c32f_37"	"---"	"NYT"	"Duraid Kashmoula , the governor of Mosul 's province , Nineveh , remained in control of the provincial headquarters , protected by American soldiers and Iraqi national guardsmen ."	"---"	"23989893"
"203"	"3587639_v0.0.0"	"19811104"	"1981"	"11"	"04"	"USAGOV"	"USA"	"GOV"	""	"---MED"	""	"MED"	""	"171"	"17"	"4"	"-9.2"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c291_22"	"---"	"NYT"	"Alexander M. Haig Jr. , irritated by articles suggesting he was in disfavor with President Reagan , took the unusual step of charging , through his spokesman , that an unnamed senior White House official had been waging `` guerrilla warfare '' against him since the Administration took office ."	"---"	"22392908"
"204"	"3587640_v0.0.0"	"19970910"	"1997"	"09"	"10"	"PSEREBHMS"	"PSE"	"REB"	"HMS"	"---OPP"	""	"OPP"	""	"1053"	"10"	"3"	"-5.0"	"NAMED_TERROR_GROUP,1"	"31.41667"	"34.33333"	"Gaza Strip"	"Gaza Strip"	"PSE"	""	"5e29e62836b9743750f3c2e3_11"	"---"	"NYT"	"Abdel Aziz al-Rantisi , the most prominent leader of Hamas in the Gaza Strip , demanded the release of the detainees ."	"---"	"23547196"
"205"	"3587641_v0.0.0"	"20010208"	"2001"	"02"	"08"	"---COP"	""	"COP"	""	"---OPP"	""	"OPP"	""	"173"	"17"	"4"	"-5.0"	"SECURITY_SERVICES,1"	"-19.0"	"29.75"	"Republic of Zimbabwe"	""	"ZWE"	""	"5e29e62836b9743750f3c303_0"	"---"	"NYT"	"In a widening government crackdown on independent voices in Zimbabwe , the police in that country arrested two political opposition leaders this week on charges of inciting violence during speeches at weekend rallies ."	"---"	"23778450"
"206"	"3587642_v0.0.0"	"19811104"	"1981"	"11"	"04"	"FRA"	"FRA"	""	""	"FRAGOV"	"FRA"	"GOV"	""	"030"	"03"	"1"	"4.0"	""	"48.85341"	"2.3488"	"Paris"	"Île-de-France"	"FRA"	""	"5e29e62836b9743750f3c291_28"	"---"	"NYT"	"France 's role in Africa will continue , with some change in emphasis , President Francois Mitterrand and other French officials pledged at the start of a meeting in Paris of the leaders of 30 French-speaking African countries ."	"---"	"22392908"
"207"	"3587643_v0.0.0"	"20021010"	"2002"	"10"	"10"	"---MIL"	""	"MIL"	""	"---GOV"	""	"GOV"	""	"074"	"07"	"2"	"8.5"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c314_1"	"---"	"NYT"	"Throughout the week , tanks and troops have been positioned to protect the presidential palace as government loyalists accused protest organizers of plotting to remove the president from power ."	"---"	"23873146"
"208"	"3587644_v0.0.0"	"20000417"	"2000"	"04"	"17"	"---OPP"	""	"OPP"	""	"---AGR"	""	""	"AGR"	"112"	"11"	"3"	"-2.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2fd_12"	"---"	"NYT"	"On the other side of the barricades , demonstrators roamed almost at will , hoisting giant puppets and signs -- a pig labeled I.M.F. with the world in its mouth like an apple , red hands that said `` spank the bank '' -- and accusing the financial institutions of burdening poor third world countries with crushing debts , impoverishing peasants , destroying rain forests , supporting sweatshops and other policies that , as one sign put it , `` sap the poor to fatten the rich . ''"	"---"	"23743538"
"209"	"3587645_v0.0.0"	"20010720"	"2001"	"07"	"20"	"GBR"	"GBR"	""	""	"FRA"	"FRA"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"210"	"3587646_v0.0.0"	"20040506"	"2004"	"05"	"06"	"USAMIL"	"USA"	"MIL"	""	"IRQOCC"	"IRQ"	""	"OCC"	"030"	"03"	"1"	"4.0"	""	"31.99289"	"44.92552"	"Ad Dīwānīyah"	""	"IRQ"	""	"5e29e62836b9743750f3c32a_29"	"---"	"NYT"	"American commanders said the strikes in Karbala and Diwaniya were intended to rout the Mahdi Army from cities near Najaf and isolate Mr. Sadr ."	"---"	"23971704"
"211"	"3587647_v0.0.0"	"20040408"	"2004"	"04"	"08"	"---MIL"	""	"MIL"	""	"USA"	"USA"	""	""	"041"	"04"	"1"	"1.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c336_59"	"---"	"NYT"	"American forces called in air support during the fighting , including a a missile from a Super Cobra helicopter and a laser-guided bomb from an F-16 fighter jet ."	"---"	"24011196"
"212"	"3587648_v0.0.0"	"19990623"	"1999"	"06"	"23"	"---PTY"	""	"PTY"	""	"GBR"	"GBR"	""	""	"010"	"01"	"0"	"0.0"	"ID_DEMOCRACY,1"	"51.50853"	"-0.12574"	"London"	"England"	"GBR"	""	"5e29e62836b9743750f3c2f6_8"	"---"	"NYT"	"A key member of the alliance , the Democratic Party leader Zoran Djindjic , said today in London that the Yugoslav President , Slobodan Milosevic , would survive for a time , but be ousted within a year ."	"---"	"23689587"
"213"	"3587649_v0.0.0"	"20010720"	"2001"	"07"	"20"	"ITA"	"ITA"	""	""	"USA"	"USA"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"214"	"3587650_v0.0.0"	"20050326"	"2005"	"03"	"26"	"IRQOCC"	"IRQ"	""	"OCC"	"---REB"	""	"REB"	""	"015"	"01"	"0"	"0.0"	""	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c33e_26"	"---"	"NYT"	"Iraqi officials have said at least 80 insurgents were killed in the raid , but American military officials have declined to give a number ."	"---"	"24037789"
"215"	"3587651_v0.0.0"	"20010128"	"2001"	"01"	"28"	"---HLH"	""	""	"HLH"	"---OPP"	""	"OPP"	""	"015"	"01"	"0"	"0.0"	"ELECTION,1"	"-6.16394"	"39.19793"	"Zanzibar"	"Zanzibar Urban/West Region"	"TZA"	""	"5e29e62836b9743750f3c308_1"	"---"	"NYT"	"Opposition officials and doctors said 16 protesters had been killed on Zanzibar 's main islands of Unguja and Pemba as demonstrations across the archipelago calling for a rerun of disputed elections turned violent ."	"---"	"23822531"
"216"	"3587652_v0.0.0"	"20050326"	"2005"	"03"	"26"	"USAMIL"	"USA"	"MIL"	""	"---REB"	""	"REB"	""	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	"34.1959"	"43.88568"	"Sāmarrā’"	"Muhafazat Salah ad Din"	"IRQ"	""	"5e29e62836b9743750f3c33e_21"	"---"	"NYT"	"Although Iraqi commandos led the raid , most of the insurgents were killed by the American helicopter gunships they called in , Maj. Sarmut Hussein , a police commando , said in an interview at his headquarters in Samarra ."	"---"	"24037789"
"217"	"3587653_v0.0.0"	"20050712"	"2005"	"07"	"12"	"USAMIL"	"USA"	"MIL"	""	"---REB"	""	"REB"	""	"190"	"19"	"4"	"-10.0"	""	"36.37913"	"42.44806"	"Tall ‘Afar"	"Muḩāfaz̧at Nīnawá"	"IRQ"	""	"5e29e62836b9743750f3c344_0"	"---"	"NYT"	"American soldiers killed 14 insurgents in two days of fighting in the strategic northern city of Tal Afar , the American military said Monday , and gunmen killed 10 Iraqi soldiers in the central Sunni heartland ."	"---"	"24053883"
"218"	"3587654_v0.0.0"	"20020403"	"2002"	"04"	"03"	"ISR"	"ISR"	""	""	"PSE"	"PSE"	""	""	"1712"	"17"	"4"	"-9.2"	""	"-28.23078"	"28.30707"	"Bethlehem"	"Free State"	"ZAF"	""	"5e29e62836b9743750f3c31c_75"	"---"	"NYT"	"A1 -RRB- ; An Israeli tank smashed a Palestinian 's car in Bethlehem yesterday as troops moved to take control of the city ."	"---"	"23889779"
"219"	"3587655_v0.0.0"	"20060118"	"2006"	"01"	"18"	"MED"	""	""	""	"MED"	""	""	""	"084"	"08"	"2"	"7.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c337_3"	"---"	"NYT"	"Al Jazeera said she had asked the kidnappers to have pity and release her ."	"---"	"24022493"
"220"	"3587656_v0.0.0"	"20000909"	"2000"	"09"	"09"	"---LAB"	""	""	"LAB"	"---LAB"	""	""	"LAB"	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c301_4"	"---"	"NYT"	"Those workers also made major strides on noneconomic issues -- their contract addresses some of the job stress gnawing at workers in the new economy by , for example , restricting mandatory overtime ."	"---"	"23764528"
"221"	"3587657_v0.0.0"	"20040810"	"2004"	"08"	"10"	"---PPL"	""	""	"PPL"	"DEU"	"DEU"	""	""	"171"	"17"	"4"	"-9.2"	"ELECTION,1"	"51.5"	"10.5"	"Federal Republic of Germany"	""	"DEU"	""	"5e29e62836b9743750f3c331_0"	"---"	"NYT"	"Thousands of people took to the streets in eastern German cities on Monday in a second week of protests against unpopular labor market reforms that are likely to escalate in the period leading to regional elections next month ."	"---"	"23999786"
"222"	"3587658_v0.0.0"	"20010720"	"2001"	"07"	"20"	"GBR"	"GBR"	""	""	"DEU"	"DEU"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"223"	"3587659_v0.0.0"	"20051206"	"2005"	"12"	"06"	"---COP"	""	"COP"	""	"---PPL"	""	""	"PPL"	"173"	"17"	"4"	"-5.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c34b_10"	"---"	"NYT"	"The police said they arrested 26 people on Monday afternoon based on information provided by Mr. Ujjal ."	"---"	"24074284"
"224"	"3587660_v0.0.0"	"20011230"	"2001"	"12"	"30"	"USAGOV"	"USA"	"GOV"	""	"SDNMUSGOV"	"SDN"	""	"MUS;GOV"	"100"	"10"	"3"	"-5.0"	""	"16.0"	"30.0"	"Republic of the Sudan"	""	"SDN"	""	"5e29e62836b9743750f3c307_91"	"---"	"NYT"	"In the Middle East , American diplomats pressed the hard line Islamic regime of Sudan to expel Mr. bin Laden , even if that pushed him back into Afghanistan ."	"---"	"23810040"
"225"	"3587661_v0.0.0"	"20051027"	"2005"	"10"	"27"	"ISR"	"ISR"	""	""	"PSE"	"PSE"	""	""	"030"	"03"	"1"	"4.0"	""	"31.66667"	"35.25"	"West Bank"	"West Bank"	"PSE"	""	"5e29e62836b9743750f3c347_23"	"---"	"NYT"	"Israel said it would halt incursions in Palestinian areas unless it faced the threat of attack , but the military says actual and planned attacks have been on the rise recently , prompting the frequent West Bank raids ."	"---"	"24068845"
"226"	"3587662_v0.0.0"	"19811104"	"1981"	"11"	"04"	"---GOV"	""	"GOV"	""	"RUS"	"RUS"	""	""	"010"	"01"	"0"	"0.0"	""	"55.75222"	"37.61556"	"Moscow"	"Moskva"	"RUS"	""	"5e29e62836b9743750f3c291_20"	"---"	"NYT"	"Western diplomats described the statement as a `` skillful reiteration '' of Moscow 's positions on the East-West balance of power , disarmament and detente ."	"---"	"22392908"
"227"	"3587663_v0.0.0"	"20021010"	"2002"	"10"	"10"	"---CVL"	""	"CVL"	""	"USAMIL"	"USA"	"MIL"	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c313_12"	"---"	"NYT"	"Leaders of the council of settlements expressed dismay , saying that despite continuing negotiations , they were informed at an overnight meeting with the chief of the army 's Central Command that orders had gone out to remove the outposts ."	"---"	"23873100"
"228"	"3587664_v0.0.0"	"20000417"	"2000"	"04"	"17"	"---COP"	""	"COP"	""	"---CIV"	""	""	"CIV"	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2fd_66"	"---"	"NYT"	"Briefly on the defensive , the police officers waded in , nightsticks swinging , and overwhelmed the crowd in a melee that lasted about 15 minutes ."	"---"	"23743538"
"229"	"3587665_v0.0.0"	"19980920"	"1998"	"09"	"20"	"USA"	"USA"	""	""	"RUS"	"RUS"	""	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2ea_104"	"---"	"NYT"	"No major American movie studio would distribute Adrian Lyne 's film version of Vladimir Nabakov 's novel `` Lolita . ''"	"---"	"23650893"
"230"	"3587666_v0.0.0"	"20040408"	"2004"	"04"	"08"	"USAMIL"	"USA"	"MIL"	""	"IRQOCCCIV"	"IRQ"	""	"OCC;CIV"	"190"	"19"	"4"	"-10.0"	""	"33.34913"	"43.78599"	"Al Fallūjah"	"Muḩāfaz̧at al Anbār"	"IRQ"	""	"5e29e62836b9743750f3c336_9"	"---"	"NYT"	"American troops fired on a crowd protesting the attacks in Falluja ."	"---"	"24011196"
"231"	"3587667_v0.0.0"	"20050505"	"2005"	"05"	"05"	"---MUS"	""	""	"MUS"	"---GOV"	""	"GOV"	""	"030"	"03"	"1"	"4.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c340_9"	"---"	"NYT"	"Sunnis say they are being shortchanged in the new government and fear vengeful Shiite leaders will purge government ranks of former members of Mr. Hussein 's Baath Party ."	"---"	"24044048"
"232"	"3587668_v0.0.0"	"20011230"	"2001"	"12"	"30"	"USAMIL"	"USA"	"MIL"	""	"USAGOV"	"USA"	"GOV"	""	"014"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c307_202"	"---"	"NYT"	"Pentagon planners also considered a White House request to send a hunter team of commandos , small enough to avoid detection , the officer said ."	"---"	"23810040"
"233"	"3587669_v0.0.0"	"20010720"	"2001"	"07"	"20"	"JPN"	"JPN"	""	""	"CAN"	"CAN"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"234"	"3587670_v0.0.0"	"20040408"	"2004"	"04"	"08"	"IRQOCCREB"	"IRQ"	""	"OCC;REB"	"USA"	"USA"	""	""	"010"	"01"	"0"	"0.0"	""	"39.76"	"-98.5"	"United States"	""	"USA"	""	"5e29e62836b9743750f3c336_0"	"---"	"NYT"	"The Iraqi uprising against the American-led occupation intensified Wednesday and spread to new parts of the country , with United States forces increasing their efforts to put down Sunni and Shiite combatants ."	"---"	"24011196"
"235"	"3587671_v0.0.0"	"19871113"	"1987"	"11"	"13"	"---GOVCOP"	""	"GOV"	"COP"	"---PPL"	""	""	"PPL"	"138"	"13"	"3"	"-7.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2c1_5"	"---"	"NYT"	"Warning by Government The incidents prompted a warning from the Government tonight that it would seek the death penalty for anyone convicted of bomb-throwing or arson , and that from now on the police would shoot such people on sight ."	"---"	"22833705"
"236"	"3587672_v0.0.0"	"20050305"	"2005"	"03"	"05"	"RUSGOV"	"RUS"	"GOV"	""	"---MED"	""	"MED"	""	"010"	"01"	"0"	"0.0"	""	"42.90547"	"133.69834"	"Kiyevka"	""	"RUS"	""	"5e29e62836b9743750f3c33b_44"	"---"	"NYT"	"<umient> <uopts> <ety> 22 </ety> <enum> 0 </enum> </uopts> <text-table> <row> <cell> </cell> <cell> </cell> <cell> </cell> </row> <row> <cell> </cell> <cell> -------------------- </cell> <cell> </cell> </row> </text-table> </umient> Putin to Visit UkraineBy The New York Times <break/> MOSCOW , March 4 -- President Vladimir V. Putin will travel to Kiev on March 19 for his first visit since President Yushchenko 's election in December , the Kremlin press service said Friday on its Website ."	"---"	"24034475"
"237"	"3587673_v0.0.0"	"20010720"	"2001"	"07"	"20"	"FRA"	"FRA"	""	""	"JPN"	"JPN"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"238"	"3587674_v0.0.0"	"19900215"	"1990"	"02"	"15"	"---JUD"	""	"JUD"	""	"---JUD"	""	"JUD"	""	"040"	"04"	"1"	"1.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2d2_4"	"---"	"NYT"	"District Attorney Richard Townsend said Mr. Hatcher 's lawyers approached him with the plea offer ."	"---"	"23026481"
"239"	"3587675_v0.0.0"	"19880204"	"1988"	"02"	"04"	"ISRGOV"	"ISR"	"GOV"	""	"---EDU"	""	"EDU"	""	"100"	"10"	"3"	"-5.0"	"STUDENTS,1;SCHOOLS,1"	"31.66667"	"35.25"	"West Bank"	"West Bank"	"PSE"	""	"5e29e62836b9743750f3c2cd_13"	"---"	"NYT"	"All the schools in the West Bank , including private and United Nations institutions , were ordered closed indefinitely today by the Israeli authorities , sending some 250,000 students home ."	"---"	"22935425"
"240"	"3587676_v0.0.0"	"19970910"	"1997"	"09"	"10"	"ISR"	"ISR"	""	""	"PSEGOVUAF"	"PSE"	"GOV"	"UAF"	"08"	"08"	"2"	"5.0"	""	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c2e3_22"	"---"	"NYT"	"Israel had submitted lists of militants to the Palestinian Authority and demanded that they be arrested ."	"---"	"23547196"
"241"	"3587677_v0.0.0"	"19980905"	"1998"	"09"	"05"	"USAEDU"	"USA"	"EDU"	""	"---GOV"	""	"GOV"	""	"040"	"04"	"1"	"1.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2eb_13"	"---"	"NYT"	"To underscore tensions here , the New Jersey Education Association , the statewide teachers union , invited the president of the National Education Association , Robert Chase , to give a pep talk today to about 600 teachers at a restaurant ."	"---"	"23652688"
"242"	"3587678_v0.0.0"	"20000417"	"2000"	"04"	"17"	"---OPP"	""	"OPP"	""	"---COP"	""	"COP"	""	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	"47.50012"	"-120.50147"	"Washington"	"Washington"	"USA"	""	"5e29e62836b9743750f3c2fd_74"	"---"	"NYT"	"A8 -RRB- ; Protesters clashed a few times yesterday with police officers who cordoned off downtown Washington ."	"---"	"23743538"
"243"	"3587679_v0.0.0"	"19870726"	"1987"	"07"	"26"	"CHE"	"CHE"	""	""	"CHE"	"CHE"	""	""	"138"	"13"	"3"	"-7.0"	""	"33.88894"	"35.49442"	"Beirut"	"Beyrouth"	"LBN"	""	"5e29e62836b9743750f3c2be_24"	"---"	"NYT"	"ARABS WARN SWISS ON HIJACKER BEIRUT , Lebanon , July 25 -LRB- Reuters -RRB- - A previously unknown group threatened today to strike at Swiss interests if Switzerland handed over to France the hijacker who killed a French passenger aboard the Air Afriqe DC-10 ."	"---"	"22824014"
"244"	"3587680_v0.0.0"	"19880208"	"1988"	"02"	"08"	"---GOV"	""	"GOV"	""	"---JUD"	""	"JUD"	""	"014"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2c6_54"	"---"	"NYT"	"As a result of such attitudes , proposals for changes in the judicial system are being considered by state officials ."	"---"	"22900810"
"245"	"3587681_v0.0.0"	"20041115"	"2004"	"11"	"15"	"---REB"	""	"REB"	""	"IRQOCCCOP"	"IRQ"	""	"OCC;COP"	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	"36.37913"	"42.44806"	"Tall ‘Afar"	""	"IRQ"	""	"5e29e62836b9743750f3c32f_19"	"---"	"NYT"	"The insurgents began attacking the police stations in Tal Afar right after dawn prayers at the start of Id al-Fitr , the three-day festival marking the end of Ramadan , the Islamic month of fasting , said Ahmed Fawzi , director of a local hospital ."	"---"	"23989893"
"246"	"3587682_v0.0.0"	"19990414"	"1999"	"04"	"14"	"---GOV"	""	"GOV"	""	"---REB"	""	"REB"	""	"112"	"11"	"3"	"-2.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2ec_8"	"---"	"NYT"	"The Government has officially avoided blaming guerrillas , apparently fearful that the hijacking could become an obstacle to the talks , which have been in limbo since the rebels withdrew in January ."	"---"	"23657685"
"247"	"3587683_v0.0.0"	"19880208"	"1988"	"02"	"08"	"---COP"	""	"COP"	""	"---COP"	""	"COP"	""	"040"	"04"	"1"	"1.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2c6_57"	"---"	"NYT"	"Sheriff Stone said he hears general criticisms but is met with silence when asked for specific complaints ."	"---"	"22900810"
"248"	"3587684_v0.0.0"	"20020325"	"2002"	"03"	"25"	"USA"	"USA"	""	""	"---GOV"	""	"GOV"	""	"060"	"06"	"2"	"6.0"	""	"47.50012"	"-120.50147"	"Washington"	"Washington"	"USA"	""	"5e29e62836b9743750f3c30e_22"	"---"	"NYT"	"But the intensification of Israeli-Palestinian violence and Washington 's interest in defusing the conflict so it can mobilize Arab support for a possible confrontation with Iraq have led the administration to assume a more active role ."	"---"	"23855331"
"249"	"3587685_v0.0.0"	"20040408"	"2004"	"04"	"08"	"---REBMUS"	""	"REB"	"MUS"	"IRQOCC"	"IRQ"	""	"OCC"	"074"	"07"	"2"	"8.5"	""	"33.34913"	"43.78599"	"Al Fallūjah"	"Muḩāfaz̧at al Anbār"	"IRQ"	""	"5e29e62836b9743750f3c336_60"	"---"	"NYT"	"-LRB- Photo by Muhammed Muheisen/Associated Press -RRB- ; Sunni insurgents , above left , guarded the streets of Falluja yesterday ."	"---"	"24011196"
"250"	"3587686_v0.0.0"	"19970910"	"1997"	"09"	"10"	"PSEREBHMSCOP"	"PSE"	"REB"	"HMS;COP"	"PSEREBHMSCOP"	"PSE"	"REB"	"HMS;COP"	"173"	"17"	"4"	"-5.0"	"NAMED_TERROR_GROUP,1;SECURITY_SERVICES,1"	"31.5"	"34.46667"	"Gaza"	"Gaza Strip"	"PSE"	""	"5e29e62836b9743750f3c2e3_3"	"---"	"NYT"	"Hamas members and a Palestinian security officer in Gaza said that the police had rounded up as many as 200 members of the movement for questioning overnight Monday and that 50 to 100 of them had been jailed ."	"---"	"23547196"
